club_name,transfer_movement,fee_cleaned,league_name,year,season,country
Paris Saint-Germain,in,64.5,Ligue 1,2013,2013/2014,France
Paris Saint-Germain,in,31.4,Ligue 1,2013,2013/2014,France
Paris Saint-Germain,in,15.0,Ligue 1,2013,2013/2014,France
Olympique Marseille,in,12.0,Ligue 1,2013,2013/2014,France
Olympique Marseille,in,8.7,Ligue 1,2013,2013/2014,France
Olympique Marseille,in,7.5,Ligue 1,2013,2013/2014,France
Olympique Marseille,in,4.0,Ligue 1,2013,2013/2014,France
Olympique Marseille,in,4.0,Ligue 1,2013,2013/2014,France
Olympique Marseille,in,2.5,Ligue 1,2013,2013/2014,France
Olympique Lyon,in,2.0,Ligue 1,2013,2013/2014,France
Olympique Lyon,in,1.0,Ligue 1,2013,2013/2014,France
Olympique Lyon,in,1.0,Ligue 1,2013,2013/2014,France
OGC Nice,in,0.0,Ligue 1,2013,2013/2014,France
OGC Nice,in,0.0,Ligue 1,2013,2013/2014,France
AS Saint-Étienne,in,5.0,Ligue 1,2013,2013/2014,France
AS Saint-Étienne,in,5.0,Ligue 1,2013,2013/2014,France
AS Saint-Étienne,in,4.5,Ligue 1,2013,2013/2014,France
AS Saint-Étienne,in,1.0,Ligue 1,2013,2013/2014,France
AS Saint-Étienne,in,0.1,Ligue 1,2013,2013/2014,France
AS Saint-Étienne,in,0.0,Ligue 1,2013,2013/2014,France
LOSC Lille,in,2.5,Ligue 1,2013,2013/2014,France
LOSC Lille,in,0.45,Ligue 1,2013,2013/2014,France
LOSC Lille,in,0.0,Ligue 1,2013,2013/2014,France
LOSC Lille,in,0.0,Ligue 1,2013,2013/2014,France
FC Girondins Bordeaux,in,3.5,Ligue 1,2013,2013/2014,France
FC Girondins Bordeaux,in,0.0,Ligue 1,2013,2013/2014,France
FC Lorient,in,2.5,Ligue 1,2013,2013/2014,France
FC Lorient,in,0.5,Ligue 1,2013,2013/2014,France
FC Lorient,in,0.0,Ligue 1,2013,2013/2014,France
FC Lorient,in,0.0,Ligue 1,2013,2013/2014,France
Montpellier HSC,in,1.0,Ligue 1,2013,2013/2014,France
Montpellier HSC,in,0.8,Ligue 1,2013,2013/2014,France
Montpellier HSC,in,0.7,Ligue 1,2013,2013/2014,France
Montpellier HSC,in,0.0,Ligue 1,2013,2013/2014,France
Montpellier HSC,in,0.0,Ligue 1,2013,2013/2014,France
FC Toulouse,in,2.1,Ligue 1,2013,2013/2014,France
FC Toulouse,in,2.0,Ligue 1,2013,2013/2014,France
FC Toulouse,in,2.0,Ligue 1,2013,2013/2014,France
FC Toulouse,in,1.5,Ligue 1,2013,2013/2014,France
FC Toulouse,in,1.0,Ligue 1,2013,2013/2014,France
FC Toulouse,in,0.0,Ligue 1,2013,2013/2014,France
Valenciennes FC,in,0.7,Ligue 1,2013,2013/2014,France
Valenciennes FC,in,0.5,Ligue 1,2013,2013/2014,France
Valenciennes FC,in,0.0,Ligue 1,2013,2013/2014,France
Valenciennes FC,in,0.0,Ligue 1,2013,2013/2014,France
SC Bastia,in,1.0,Ligue 1,2013,2013/2014,France
SC Bastia,in,0.8,Ligue 1,2013,2013/2014,France
SC Bastia,in,0.0,Ligue 1,2013,2013/2014,France
SC Bastia,in,0.0,Ligue 1,2013,2013/2014,France
SC Bastia,in,0.0,Ligue 1,2013,2013/2014,France
SC Bastia,in,0.0,Ligue 1,2013,2013/2014,France
SC Bastia,in,0.0,Ligue 1,2013,2013/2014,France
SC Bastia,in,0.0,Ligue 1,2013,2013/2014,France
SC Bastia,in,0.0,Ligue 1,2013,2013/2014,France
Stade Rennais FC,in,3.0,Ligue 1,2013,2013/2014,France
Stade Rennais FC,in,2.0,Ligue 1,2013,2013/2014,France
Stade Rennais FC,in,1.0,Ligue 1,2013,2013/2014,France
Stade Rennais FC,in,0.5,Ligue 1,2013,2013/2014,France
Stade Rennais FC,in,0.25,Ligue 1,2013,2013/2014,France
Stade Rennais FC,in,0.0,Ligue 1,2013,2013/2014,France
Stade Rennais FC,in,0.0,Ligue 1,2013,2013/2014,France
Stade Reims,in,1.5,Ligue 1,2013,2013/2014,France
Stade Reims,in,1.0,Ligue 1,2013,2013/2014,France
Stade Reims,in,0.6,Ligue 1,2013,2013/2014,France
Stade Reims,in,0.0,Ligue 1,2013,2013/2014,France
Stade Reims,in,0.0,Ligue 1,2013,2013/2014,France
Stade Reims,in,0.03,Ligue 1,2013,2013/2014,France
FC Sochaux-Montbéliard,in,1.75,Ligue 1,2013,2013/2014,France
FC Sochaux-Montbéliard,in,0.4,Ligue 1,2013,2013/2014,France
FC Évian Thonon Gaillard,in,1.5,Ligue 1,2013,2013/2014,France
FC Évian Thonon Gaillard,in,0.8,Ligue 1,2013,2013/2014,France
FC Évian Thonon Gaillard,in,0.0,Ligue 1,2013,2013/2014,France
AC Ajaccio,in,0.0,Ligue 1,2013,2013/2014,France
AC Ajaccio,in,0.0,Ligue 1,2013,2013/2014,France
AC Ajaccio,in,0.0,Ligue 1,2013,2013/2014,France
AC Ajaccio,in,0.0,Ligue 1,2013,2013/2014,France
AC Ajaccio,in,0.0,Ligue 1,2013,2013/2014,France
AC Ajaccio,in,0.0,Ligue 1,2013,2013/2014,France
AC Ajaccio,in,0.0,Ligue 1,2013,2013/2014,France
AS Monaco,in,45.0,Ligue 1,2013,2013/2014,France
AS Monaco,in,43.0,Ligue 1,2013,2013/2014,France
AS Monaco,in,25.0,Ligue 1,2013,2013/2014,France
AS Monaco,in,20.0,Ligue 1,2013,2013/2014,France
AS Monaco,in,5.0,Ligue 1,2013,2013/2014,France
AS Monaco,in,5.0,Ligue 1,2013,2013/2014,France
AS Monaco,in,4.0,Ligue 1,2013,2013/2014,France
AS Monaco,in,2.2,Ligue 1,2013,2013/2014,France
AS Monaco,in,0.0,Ligue 1,2013,2013/2014,France
AS Monaco,in,0.0,Ligue 1,2013,2013/2014,France
AS Monaco,in,0.0,Ligue 1,2013,2013/2014,France
EA Guingamp,in,0.7,Ligue 1,2013,2013/2014,France
EA Guingamp,in,0.0,Ligue 1,2013,2013/2014,France
EA Guingamp,in,0.0,Ligue 1,2013,2013/2014,France
FC Nantes,in,1.0,Ligue 1,2013,2013/2014,France
FC Nantes,in,0.8,Ligue 1,2013,2013/2014,France
FC Nantes,in,0.6,Ligue 1,2013,2013/2014,France
FC Nantes,in,0.6,Ligue 1,2013,2013/2014,France
FC Nantes,in,0.35,Ligue 1,2013,2013/2014,France
Paris Saint-Germain,in,25.0,Ligue 1,2013,2013/2014,France
Olympique Marseille,in,0.7,Ligue 1,2013,2013/2014,France
AS Saint-Étienne,in,1.0,Ligue 1,2013,2013/2014,France
FC Girondins Bordeaux,in,0.0,Ligue 1,2013,2013/2014,France
Montpellier HSC,in,0.0,Ligue 1,2013,2013/2014,France
FC Toulouse,in,2.65,Ligue 1,2013,2013/2014,France
FC Toulouse,in,1.5,Ligue 1,2013,2013/2014,France
FC Toulouse,in,0.8,Ligue 1,2013,2013/2014,France
SC Bastia,in,0.0,Ligue 1,2013,2013/2014,France
Stade Rennais FC,in,5.0,Ligue 1,2013,2013/2014,France
Stade Rennais FC,in,2.5,Ligue 1,2013,2013/2014,France
Stade Rennais FC,in,0.8,Ligue 1,2013,2013/2014,France
FC Sochaux-Montbéliard,in,1.0,Ligue 1,2013,2013/2014,France
FC Évian Thonon Gaillard,in,0.3,Ligue 1,2013,2013/2014,France
FC Évian Thonon Gaillard,in,0.0,Ligue 1,2013,2013/2014,France
AS Monaco,in,10.0,Ligue 1,2013,2013/2014,France
AS Monaco,in,1.5,Ligue 1,2013,2013/2014,France
AS Monaco,in,0.0,Ligue 1,2013,2013/2014,France
EA Guingamp,in,0.5,Ligue 1,2013,2013/2014,France
FC Nantes,in,0.0,Ligue 1,2013,2013/2014,France
SC Bastia,in,0.1,Ligue 1,2014,2014/2015,France
SC Bastia,in,0.0,Ligue 1,2014,2014/2015,France
SC Bastia,in,0.0,Ligue 1,2014,2014/2015,France
SC Bastia,in,0.0,Ligue 1,2014,2014/2015,France
SC Bastia,in,0.0,Ligue 1,2014,2014/2015,France
SC Bastia,in,0.0,Ligue 1,2014,2014/2015,France
SC Bastia,in,0.0,Ligue 1,2014,2014/2015,France
FC Girondins Bordeaux,in,2.0,Ligue 1,2014,2014/2015,France
FC Girondins Bordeaux,in,1.0,Ligue 1,2014,2014/2015,France
FC Girondins Bordeaux,in,0.5,Ligue 1,2014,2014/2015,France
SM Caen,in,0.5,Ligue 1,2014,2014/2015,France
SM Caen,in,0.3,Ligue 1,2014,2014/2015,France
SM Caen,in,0.0,Ligue 1,2014,2014/2015,France
SM Caen,in,0.0,Ligue 1,2014,2014/2015,France
SM Caen,in,0.0,Ligue 1,2014,2014/2015,France
SM Caen,in,0.0,Ligue 1,2014,2014/2015,France
SM Caen,in,0.0,Ligue 1,2014,2014/2015,France
SM Caen,in,0.0,Ligue 1,2014,2014/2015,France
FC Évian Thonon Gaillard,in,2.0,Ligue 1,2014,2014/2015,France
FC Évian Thonon Gaillard,in,0.25,Ligue 1,2014,2014/2015,France
FC Évian Thonon Gaillard,in,0.0,Ligue 1,2014,2014/2015,France
FC Évian Thonon Gaillard,in,0.0,Ligue 1,2014,2014/2015,France
FC Évian Thonon Gaillard,in,0.0,Ligue 1,2014,2014/2015,France
EA Guingamp,in,1.9,Ligue 1,2014,2014/2015,France
EA Guingamp,in,0.5,Ligue 1,2014,2014/2015,France
EA Guingamp,in,0.16,Ligue 1,2014,2014/2015,France
EA Guingamp,in,0.0,Ligue 1,2014,2014/2015,France
EA Guingamp,in,0.0,Ligue 1,2014,2014/2015,France
EA Guingamp,in,0.0,Ligue 1,2014,2014/2015,France
EA Guingamp,in,0.0,Ligue 1,2014,2014/2015,France
FC Lorient,in,4.0,Ligue 1,2014,2014/2015,France
FC Lorient,in,1.0,Ligue 1,2014,2014/2015,France
FC Lorient,in,0.0,Ligue 1,2014,2014/2015,France
Olympique Lyon,in,1.5,Ligue 1,2014,2014/2015,France
Olympique Lyon,in,1.5,Ligue 1,2014,2014/2015,France
Olympique Marseille,in,6.0,Ligue 1,2014,2014/2015,France
Olympique Marseille,in,5.0,Ligue 1,2014,2014/2015,France
Olympique Marseille,in,5.0,Ligue 1,2014,2014/2015,France
Olympique Marseille,in,4.5,Ligue 1,2014,2014/2015,France
FC Metz,in,1.0,Ligue 1,2014,2014/2015,France
FC Metz,in,0.9,Ligue 1,2014,2014/2015,France
FC Metz,in,0.0,Ligue 1,2014,2014/2015,France
FC Metz,in,0.0,Ligue 1,2014,2014/2015,France
FC Metz,in,0.0,Ligue 1,2014,2014/2015,France
FC Metz,in,0.0,Ligue 1,2014,2014/2015,France
AS Monaco,in,13.0,Ligue 1,2014,2014/2015,France
AS Monaco,in,8.0,Ligue 1,2014,2014/2015,France
AS Monaco,in,3.0,Ligue 1,2014,2014/2015,France
AS Monaco,in,0.0,Ligue 1,2014,2014/2015,France
Montpellier HSC,in,3.0,Ligue 1,2014,2014/2015,France
Montpellier HSC,in,0.5,Ligue 1,2014,2014/2015,France
Montpellier HSC,in,0.0,Ligue 1,2014,2014/2015,France
Montpellier HSC,in,0.0,Ligue 1,2014,2014/2015,France
FC Nantes,in,0.42,Ligue 1,2014,2014/2015,France
FC Nantes,in,0.0,Ligue 1,2014,2014/2015,France
OGC Nice,in,0.8,Ligue 1,2014,2014/2015,France
OGC Nice,in,0.5,Ligue 1,2014,2014/2015,France
OGC Nice,in,0.0,Ligue 1,2014,2014/2015,France
OGC Nice,in,0.0,Ligue 1,2014,2014/2015,France
Paris Saint-Germain,in,49.5,Ligue 1,2014,2014/2015,France
Stade Reims,in,0.0,Ligue 1,2014,2014/2015,France
Stade Reims,in,0.0,Ligue 1,2014,2014/2015,France
Stade Reims,in,0.0,Ligue 1,2014,2014/2015,France
Stade Reims,in,0.0,Ligue 1,2014,2014/2015,France
Stade Rennais FC,in,2.5,Ligue 1,2014,2014/2015,France
Stade Rennais FC,in,2.19,Ligue 1,2014,2014/2015,France
Stade Rennais FC,in,1.9,Ligue 1,2014,2014/2015,France
Stade Rennais FC,in,1.6,Ligue 1,2014,2014/2015,France
Stade Rennais FC,in,1.5,Ligue 1,2014,2014/2015,France
Stade Rennais FC,in,1.0,Ligue 1,2014,2014/2015,France
Stade Rennais FC,in,0.4,Ligue 1,2014,2014/2015,France
Stade Rennais FC,in,0.0,Ligue 1,2014,2014/2015,France
Stade Rennais FC,in,0.0,Ligue 1,2014,2014/2015,France
Stade Rennais FC,in,0.0,Ligue 1,2014,2014/2015,France
AS Saint-Étienne,in,4.0,Ligue 1,2014,2014/2015,France
AS Saint-Étienne,in,0.0,Ligue 1,2014,2014/2015,France
FC Toulouse,in,1.2,Ligue 1,2014,2014/2015,France
FC Toulouse,in,1.0,Ligue 1,2014,2014/2015,France
FC Toulouse,in,0.8,Ligue 1,2014,2014/2015,France
FC Toulouse,in,0.0,Ligue 1,2014,2014/2015,France
LOSC Lille,in,3.0,Ligue 1,2014,2014/2015,France
LOSC Lille,in,1.8,Ligue 1,2014,2014/2015,France
SC Bastia,in,0.0,Ligue 1,2014,2014/2015,France
SC Bastia,in,0.0,Ligue 1,2014,2014/2015,France
FC Girondins Bordeaux,in,3.5,Ligue 1,2014,2014/2015,France
FC Girondins Bordeaux,in,0.7,Ligue 1,2014,2014/2015,France
FC Lorient,in,2.5,Ligue 1,2014,2014/2015,France
FC Lorient,in,0.95,Ligue 1,2014,2014/2015,France
Olympique Lyon,in,2.65,Ligue 1,2014,2014/2015,France
FC Metz,in,1.2,Ligue 1,2014,2014/2015,France
FC Metz,in,0.5,Ligue 1,2014,2014/2015,France
AS Monaco,in,15.75,Ligue 1,2014,2014/2015,France
Montpellier HSC,in,0.5,Ligue 1,2014,2014/2015,France
Montpellier HSC,in,0.0,Ligue 1,2014,2014/2015,France
Stade Rennais FC,in,3.0,Ligue 1,2014,2014/2015,France
Stade Rennais FC,in,0.75,Ligue 1,2014,2014/2015,France
Stade Rennais FC,in,0.3,Ligue 1,2014,2014/2015,France
FC Toulouse,in,0.0,Ligue 1,2014,2014/2015,France
LOSC Lille,in,3.0,Ligue 1,2014,2014/2015,France
Paris Saint-Germain,in,63.0,Ligue 1,2015,2015/2016,France
Paris Saint-Germain,in,25.0,Ligue 1,2015,2015/2016,France
Paris Saint-Germain,in,10.0,Ligue 1,2015,2015/2016,France
Paris Saint-Germain,in,9.5,Ligue 1,2015,2015/2016,France
Paris Saint-Germain,in,8.6,Ligue 1,2015,2015/2016,France
Olympique Lyon,in,13.1,Ligue 1,2015,2015/2016,France
Olympique Lyon,in,9.4,Ligue 1,2015,2015/2016,France
Olympique Lyon,in,6.0,Ligue 1,2015,2015/2016,France
Olympique Lyon,in,6.0,Ligue 1,2015,2015/2016,France
Olympique Lyon,in,3.2,Ligue 1,2015,2015/2016,France
Olympique Lyon,in,2.6,Ligue 1,2015,2015/2016,France
Olympique Lyon,in,0.8,Ligue 1,2015,2015/2016,France
Olympique Lyon,in,0.0,Ligue 1,2015,2015/2016,France
AS Monaco,in,15.0,Ligue 1,2015,2015/2016,France
AS Monaco,in,14.0,Ligue 1,2015,2015/2016,France
AS Monaco,in,12.0,Ligue 1,2015,2015/2016,France
AS Monaco,in,9.06,Ligue 1,2015,2015/2016,France
AS Monaco,in,9.0,Ligue 1,2015,2015/2016,France
AS Monaco,in,6.0,Ligue 1,2015,2015/2016,France
AS Monaco,in,5.0,Ligue 1,2015,2015/2016,France
AS Monaco,in,5.0,Ligue 1,2015,2015/2016,France
AS Monaco,in,4.0,Ligue 1,2015,2015/2016,France
AS Monaco,in,4.0,Ligue 1,2015,2015/2016,France
AS Monaco,in,3.5,Ligue 1,2015,2015/2016,France
AS Monaco,in,2.0,Ligue 1,2015,2015/2016,France
Olympique Marseille,in,7.5,Ligue 1,2015,2015/2016,France
Olympique Marseille,in,5.0,Ligue 1,2015,2015/2016,France
Olympique Marseille,in,2.0,Ligue 1,2015,2015/2016,France
Olympique Marseille,in,1.5,Ligue 1,2015,2015/2016,France
Olympique Marseille,in,1.5,Ligue 1,2015,2015/2016,France
Olympique Marseille,in,1.0,Ligue 1,2015,2015/2016,France
Olympique Marseille,in,0.65,Ligue 1,2015,2015/2016,France
Olympique Marseille,in,0.6,Ligue 1,2015,2015/2016,France
Olympique Marseille,in,0.0,Ligue 1,2015,2015/2016,France
Olympique Marseille,in,0.0,Ligue 1,2015,2015/2016,France
AS Saint-Étienne,in,7.5,Ligue 1,2015,2015/2016,France
AS Saint-Étienne,in,2.0,Ligue 1,2015,2015/2016,France
AS Saint-Étienne,in,2.0,Ligue 1,2015,2015/2016,France
AS Saint-Étienne,in,0.6,Ligue 1,2015,2015/2016,France
AS Saint-Étienne,in,0.5,Ligue 1,2015,2015/2016,France
AS Saint-Étienne,in,0.0,Ligue 1,2015,2015/2016,France
FC Girondins Bordeaux,in,2.0,Ligue 1,2015,2015/2016,France
FC Girondins Bordeaux,in,1.0,Ligue 1,2015,2015/2016,France
Montpellier HSC,in,1.7,Ligue 1,2015,2015/2016,France
Montpellier HSC,in,0.95,Ligue 1,2015,2015/2016,France
Montpellier HSC,in,0.075,Ligue 1,2015,2015/2016,France
Montpellier HSC,in,0.0,Ligue 1,2015,2015/2016,France
LOSC Lille,in,4.0,Ligue 1,2015,2015/2016,France
LOSC Lille,in,2.4,Ligue 1,2015,2015/2016,France
LOSC Lille,in,2.0,Ligue 1,2015,2015/2016,France
LOSC Lille,in,1.0,Ligue 1,2015,2015/2016,France
LOSC Lille,in,1.0,Ligue 1,2015,2015/2016,France
LOSC Lille,in,1.0,Ligue 1,2015,2015/2016,France
LOSC Lille,in,1.0,Ligue 1,2015,2015/2016,France
LOSC Lille,in,0.5,Ligue 1,2015,2015/2016,France
LOSC Lille,in,0.0,Ligue 1,2015,2015/2016,France
LOSC Lille,in,0.0,Ligue 1,2015,2015/2016,France
Stade Rennais FC,in,2.0,Ligue 1,2015,2015/2016,France
Stade Rennais FC,in,1.5,Ligue 1,2015,2015/2016,France
Stade Rennais FC,in,1.0,Ligue 1,2015,2015/2016,France
Stade Rennais FC,in,0.5,Ligue 1,2015,2015/2016,France
Stade Rennais FC,in,0.0,Ligue 1,2015,2015/2016,France
Stade Rennais FC,in,0.0,Ligue 1,2015,2015/2016,France
EA Guingamp,in,1.2,Ligue 1,2015,2015/2016,France
EA Guingamp,in,0.75,Ligue 1,2015,2015/2016,France
EA Guingamp,in,0.0,Ligue 1,2015,2015/2016,France
EA Guingamp,in,0.0,Ligue 1,2015,2015/2016,France
OGC Nice,in,1.5,Ligue 1,2015,2015/2016,France
OGC Nice,in,1.0,Ligue 1,2015,2015/2016,France
OGC Nice,in,0.6,Ligue 1,2015,2015/2016,France
SC Bastia,in,0.0,Ligue 1,2015,2015/2016,France
SM Caen,in,2.0,Ligue 1,2015,2015/2016,France
SM Caen,in,2.0,Ligue 1,2015,2015/2016,France
SM Caen,in,0.6,Ligue 1,2015,2015/2016,France
SM Caen,in,0.05,Ligue 1,2015,2015/2016,France
SM Caen,in,0.0,Ligue 1,2015,2015/2016,France
SM Caen,in,0.0,Ligue 1,2015,2015/2016,France
SM Caen,in,0.0,Ligue 1,2015,2015/2016,France
SM Caen,in,0.0,Ligue 1,2015,2015/2016,France
FC Nantes,in,3.0,Ligue 1,2015,2015/2016,France
FC Nantes,in,1.0,Ligue 1,2015,2015/2016,France
FC Nantes,in,0.8,Ligue 1,2015,2015/2016,France
FC Nantes,in,0.2,Ligue 1,2015,2015/2016,France
FC Nantes,in,0.0,Ligue 1,2015,2015/2016,France
Stade Reims,in,1.5,Ligue 1,2015,2015/2016,France
Stade Reims,in,0.9,Ligue 1,2015,2015/2016,France
Stade Reims,in,0.0,Ligue 1,2015,2015/2016,France
Stade Reims,in,0.0,Ligue 1,2015,2015/2016,France
FC Lorient,in,4.73,Ligue 1,2015,2015/2016,France
FC Lorient,in,1.5,Ligue 1,2015,2015/2016,France
FC Lorient,in,1.5,Ligue 1,2015,2015/2016,France
FC Lorient,in,0.4,Ligue 1,2015,2015/2016,France
FC Lorient,in,0.0,Ligue 1,2015,2015/2016,France
FC Toulouse,in,2.4,Ligue 1,2015,2015/2016,France
FC Toulouse,in,0.5,Ligue 1,2015,2015/2016,France
Angers SCO,in,0.0,Ligue 1,2015,2015/2016,France
Angers SCO,in,0.0,Ligue 1,2015,2015/2016,France
Angers SCO,in,0.0,Ligue 1,2015,2015/2016,France
Angers SCO,in,0.0,Ligue 1,2015,2015/2016,France
Angers SCO,in,0.0,Ligue 1,2015,2015/2016,France
Angers SCO,in,0.0,Ligue 1,2015,2015/2016,France
Angers SCO,in,0.0,Ligue 1,2015,2015/2016,France
Angers SCO,in,0.0,Ligue 1,2015,2015/2016,France
Angers SCO,in,0.0,Ligue 1,2015,2015/2016,France
Angers SCO,in,0.0,Ligue 1,2015,2015/2016,France
Angers SCO,in,0.0,Ligue 1,2015,2015/2016,France
Angers SCO,in,0.0,Ligue 1,2015,2015/2016,France
ESTAC Troyes,in,0.3,Ligue 1,2015,2015/2016,France
ESTAC Troyes,in,0.0,Ligue 1,2015,2015/2016,France
ESTAC Troyes,in,0.0,Ligue 1,2015,2015/2016,France
ESTAC Troyes,in,0.0,Ligue 1,2015,2015/2016,France
ESTAC Troyes,in,0.0,Ligue 1,2015,2015/2016,France
GFC Ajaccio,in,0.0,Ligue 1,2015,2015/2016,France
GFC Ajaccio,in,0.0,Ligue 1,2015,2015/2016,France
GFC Ajaccio,in,0.0,Ligue 1,2015,2015/2016,France
GFC Ajaccio,in,0.0,Ligue 1,2015,2015/2016,France
GFC Ajaccio,in,0.0,Ligue 1,2015,2015/2016,France
AS Monaco,in,11.0,Ligue 1,2015,2015/2016,France
AS Monaco,in,1.5,Ligue 1,2015,2015/2016,France
AS Saint-Étienne,in,3.2,Ligue 1,2015,2015/2016,France
AS Saint-Étienne,in,2.5,Ligue 1,2015,2015/2016,France
AS Saint-Étienne,in,2.0,Ligue 1,2015,2015/2016,France
FC Girondins Bordeaux,in,5.0,Ligue 1,2015,2015/2016,France
FC Girondins Bordeaux,in,3.0,Ligue 1,2015,2015/2016,France
Stade Rennais FC,in,0.64,Ligue 1,2015,2015/2016,France
EA Guingamp,in,0.0,Ligue 1,2015,2015/2016,France
OGC Nice,in,1.0,Ligue 1,2015,2015/2016,France
SM Caen,in,0.9,Ligue 1,2015,2015/2016,France
SM Caen,in,0.5,Ligue 1,2015,2015/2016,France
FC Nantes,in,2.0,Ligue 1,2015,2015/2016,France
FC Lorient,in,1.8,Ligue 1,2015,2015/2016,France
Angers SCO,in,0.0,Ligue 1,2015,2015/2016,France
Angers SCO,in,0.0,Ligue 1,2015,2015/2016,France
GFC Ajaccio,in,0.0,Ligue 1,2015,2015/2016,France
Paris Saint-Germain,in,27.5,Ligue 1,2016,2016/2017,France
Paris Saint-Germain,in,25.0,Ligue 1,2016,2016/2017,France
Paris Saint-Germain,in,10.0,Ligue 1,2016,2016/2017,France
Paris Saint-Germain,in,6.0,Ligue 1,2016,2016/2017,France
Paris Saint-Germain,in,0.0,Ligue 1,2016,2016/2017,France
Olympique Lyon,in,8.5,Ligue 1,2016,2016/2017,France
Olympique Lyon,in,4.1,Ligue 1,2016,2016/2017,France
Olympique Lyon,in,0.0,Ligue 1,2016,2016/2017,France
Olympique Lyon,in,0.0,Ligue 1,2016,2016/2017,France
AS Monaco,in,15.0,Ligue 1,2016,2016/2017,France
AS Monaco,in,13.0,Ligue 1,2016,2016/2017,France
AS Monaco,in,11.0,Ligue 1,2016,2016/2017,France
AS Monaco,in,3.0,Ligue 1,2016,2016/2017,France
AS Monaco,in,0.0,Ligue 1,2016,2016/2017,France
OGC Nice,in,5.0,Ligue 1,2016,2016/2017,France
OGC Nice,in,2.5,Ligue 1,2016,2016/2017,France
OGC Nice,in,2.5,Ligue 1,2016,2016/2017,France
OGC Nice,in,2.0,Ligue 1,2016,2016/2017,France
OGC Nice,in,1.25,Ligue 1,2016,2016/2017,France
OGC Nice,in,0.5,Ligue 1,2016,2016/2017,France
OGC Nice,in,0.0,Ligue 1,2016,2016/2017,France
OGC Nice,in,0.0,Ligue 1,2016,2016/2017,France
LOSC Lille,in,4.5,Ligue 1,2016,2016/2017,France
LOSC Lille,in,0.0,Ligue 1,2016,2016/2017,France
AS Saint-Étienne,in,4.0,Ligue 1,2016,2016/2017,France
AS Saint-Étienne,in,3.0,Ligue 1,2016,2016/2017,France
AS Saint-Étienne,in,0.0,Ligue 1,2016,2016/2017,France
SM Caen,in,2.5,Ligue 1,2016,2016/2017,France
SM Caen,in,1.0,Ligue 1,2016,2016/2017,France
SM Caen,in,0.75,Ligue 1,2016,2016/2017,France
SM Caen,in,0.0,Ligue 1,2016,2016/2017,France
SM Caen,in,0.0,Ligue 1,2016,2016/2017,France
SM Caen,in,0.0,Ligue 1,2016,2016/2017,France
Stade Rennais FC,in,2.0,Ligue 1,2016,2016/2017,France
Stade Rennais FC,in,0.27,Ligue 1,2016,2016/2017,France
Stade Rennais FC,in,0.0,Ligue 1,2016,2016/2017,France
Stade Rennais FC,in,0.0,Ligue 1,2016,2016/2017,France
Angers SCO,in,1.6,Ligue 1,2016,2016/2017,France
Angers SCO,in,1.0,Ligue 1,2016,2016/2017,France
Angers SCO,in,1.0,Ligue 1,2016,2016/2017,France
Angers SCO,in,0.8,Ligue 1,2016,2016/2017,France
Angers SCO,in,0.5,Ligue 1,2016,2016/2017,France
Angers SCO,in,0.3,Ligue 1,2016,2016/2017,France
Angers SCO,in,0.0,Ligue 1,2016,2016/2017,France
Angers SCO,in,0.0,Ligue 1,2016,2016/2017,France
Angers SCO,in,0.0,Ligue 1,2016,2016/2017,France
SC Bastia,in,0.25,Ligue 1,2016,2016/2017,France
SC Bastia,in,0.0,Ligue 1,2016,2016/2017,France
SC Bastia,in,0.0,Ligue 1,2016,2016/2017,France
SC Bastia,in,0.0,Ligue 1,2016,2016/2017,France
SC Bastia,in,0.0,Ligue 1,2016,2016/2017,France
FC Girondins Bordeaux,in,2.85,Ligue 1,2016,2016/2017,France
FC Girondins Bordeaux,in,2.5,Ligue 1,2016,2016/2017,France
FC Girondins Bordeaux,in,2.5,Ligue 1,2016,2016/2017,France
FC Girondins Bordeaux,in,1.0,Ligue 1,2016,2016/2017,France
FC Girondins Bordeaux,in,0.0,Ligue 1,2016,2016/2017,France
Montpellier HSC,in,0.0,Ligue 1,2016,2016/2017,France
Olympique Marseille,in,8.0,Ligue 1,2016,2016/2017,France
Olympique Marseille,in,1.2,Ligue 1,2016,2016/2017,France
Olympique Marseille,in,1.0,Ligue 1,2016,2016/2017,France
Olympique Marseille,in,0.0,Ligue 1,2016,2016/2017,France
Olympique Marseille,in,0.0,Ligue 1,2016,2016/2017,France
Olympique Marseille,in,0.0,Ligue 1,2016,2016/2017,France
FC Nantes,in,2.0,Ligue 1,2016,2016/2017,France
FC Nantes,in,1.3,Ligue 1,2016,2016/2017,France
FC Nantes,in,1.1,Ligue 1,2016,2016/2017,France
FC Nantes,in,0.6,Ligue 1,2016,2016/2017,France
FC Nantes,in,0.0,Ligue 1,2016,2016/2017,France
FC Lorient,in,2.0,Ligue 1,2016,2016/2017,France
FC Lorient,in,1.5,Ligue 1,2016,2016/2017,France
FC Lorient,in,1.2,Ligue 1,2016,2016/2017,France
FC Lorient,in,0.9,Ligue 1,2016,2016/2017,France
FC Lorient,in,0.0,Ligue 1,2016,2016/2017,France
EA Guingamp,in,0.0,Ligue 1,2016,2016/2017,France
EA Guingamp,in,0.0,Ligue 1,2016,2016/2017,France
FC Toulouse,in,2.8,Ligue 1,2016,2016/2017,France
FC Toulouse,in,2.0,Ligue 1,2016,2016/2017,France
FC Toulouse,in,1.5,Ligue 1,2016,2016/2017,France
